region,year,real_gdp,employment,average_hours_worked,total_hours,population,output_per_employed_person,output_per_hour_worked,per_capita_income
Oceania,2020,775257.5,8000,1661,12875,15317,90975.5,55,47781.5
Oceania,2021,807164,8059,1706,13322,15522.5,93573,55.5,49044
Western Europe,1950,148733.3,6766.75,2177.875,18904.9375,15267.3,24232.55,11.0625,10740
Western Europe,1951,158146.2,6838,2170.875,19069.8125,15372,24820.7,11.625,11015.1
Western Europe,1952,164962.85,6876.1,2160.125,19045.5625,15459.6,25667.85,12,11304.55
Western Europe,1953,174203.35,6939.7,2150.0625,19133.1875,15557.35,26670.9,12.5625,11694.25
Western Europe,1954,184099.5,7038.95,2145.1875,19374.0625,15654,27706.3,13,12165.35
Western Europe,1955,196161.65,7135.75,2134.75,19535.75,15755.15,28954.3,13.625,12731.2
Western Europe,1956,205768.55,7221.4,2120.875,19601.1875,15863.85,30073.8,14.25,13215.2
Western Europe,1957,215173.85,7281.85,2109.4375,19613.5,15976.5,31133.8,14.75,13629.6
Western Europe,1958,221367.35,7297.8,2096.375,19508.5,16094.1,31633.7,15.125,13732.8
Western Europe,1959,232320.4,7287.6,2087.875,19420.375,16220.45,32954.55,15.9375,14227.7
Western Europe,1960,247580.55,7353.5,2080.3125,19520.8125,16347.5,34330.45,16.625,14900.6
Western Europe,1961,260778.7,7422.8,2069.875,19507.6875,16487,35675.35,17.5,15541
Western Europe,1962,273967.3,7449.05,2057.875,19351.25,16649.3,37018.5,18.125,16078.15
Western Europe,1963,287291.1,7451.95,2049.3125,19205.5625,16795.75,38625.1,19,16667.05
Western Europe,1964,304882.35,7491.1,2051.1176470588234,18158.882352941175,16939.85,40498.35,20.058823529411764,17556.8
Western Europe,1965,317573.1,7500.15,2038.0588235294117,18008.941176470587,17079.25,42248.7,21.11764705882353,18205.15
Western Europe,1966,329401.15,7502.45,2029.2941176470588,17870.70588235294,17207.9,43711.8,21.88235294117647,18720.1
Western Europe,1967,341307.15,7449,2016.2941176470588,17615.058823529413,17317.9,45624.6,23.058823529411764,19265.35
Western Europe,1968,360408.8,7443.75,1997.4705882352941,17466.941176470587,17418.65,47649.1,24.235294117647058,19987.5
Western Europe,1969,381544.3,7512.9,1981.4705882352941,17452.941176470587,17535,50031.65,25.470588235294116,21112.55
Western Europe,1970,398631.75,7572.8,1955.0555555555557,16451.777777777777,17650,51828.15,28.22222222222222,22000.8
Western Europe,1971,413086.3,7592.35,1934.611111111111,16277.222222222223,17773.65,53614.55,29.38888888888889,22798.55
Western Europe,1972,431859.55,7619.95,1916.3333333333333,16195,17881.2,56089.45,31.11111111111111,23843.65
Western Europe,1973,456168.95,7717.1,1899.7222222222222,16268.388888888889,17980.6,58419.05,32.666666666666664,24973.3
Western Europe,1974,465591.4,7760.15,1884.2777777777778,16177.5,18062.95,58909.1,33.55555555555556,25393.3
Western Europe,1975,462419.2,7698.45,1860.3333333333333,15828.777777777777,18127.05,58585.4,33.833333333333336,25036.8
Western Europe,1976,483167.85,7706.4,1858,15888.777777777777,18177.65,61067.1,35.166666666666664,26008.7
Western Europe,1977,497165.95,7727.5,1838.6666666666667,15781.666666666666,18232.65,62797.45,36.5,26785.5
Western Europe,1978,513174.05,7750.95,1817.111111111111,15667.944444444445,18288,64542.15,37.888888888888886,27539.85
Western Europe,1979,533008.25,7822.4,1805,15715.055555555555,18345.55,66293.5,39.111111111111114,28511.05
Western Europe,1980,541619.35,7872.1,1791.111111111111,15687.722222222223,18413.7,67243.1,39.888888888888886,29110.35
Western Europe,1981,543451.4,7835.3,1771.7777777777778,15439.722222222223,18473.35,67553.85,40.44444444444444,29227.1
Western Europe,1982,547843.05,7788.75,1762.6666666666667,15218.611111111111,18509.75,68567.05,41.22222222222222,29457.85
Western Europe,1983,558211.1,7768.1,1754.9444444444443,15094.444444444445,18537.75,69745.2,42.05555555555556,29877.55
Western Europe,1984,571487.8,7786.45,1747.3333333333333,15051.388888888889,18567.5,71690.25,43.5,30761.75
Western Europe,1985,586432.1,7839.55,1741,15036.388888888889,18600.7,72961,44.27777777777778,31610.75
Western Europe,1986,601917.6,7915.15,1736.5555555555557,15117.833333333334,18643.2,74337.5,45.333333333333336,32574.15
Western Europe,1987,619368.3,8018.1,1730.6666666666667,15279.833333333334,18688.05,75205.75,46.166666666666664,33411.7
Western Europe,1988,645062.75,8144.45,1731.611111111111,15534.444444444445,18749.05,77394.4,47.333333333333336,34627.8
Western Europe,1989,668086.2,8273.9,1727.6666666666667,15691.277777777777,18843,79672.9,48.77777777777778,35906.45
Western Europe,1990,676415.15,8361,1719.9444444444443,15753.111111111111,18939.15,80583.3,49.5,36582
Western Europe,1991,689505.85,8326.6,1705.3333333333333,15543.111111111111,19029.45,81814.9,50.5,37040.45
Western Europe,1992,698119.15,8233.75,1700.5,15373.166666666666,19122.75,83303.2,51.388888888888886,37259.9
Western Europe,1993,696628.95,8111.05,1695.0555555555557,15052.888888888889,19204.9,84562.05,52.55555555555556,37237.95
Western Europe,1994,715484.75,8113.25,1723.842105263158,14288.263157894737,19269.55,86959.55,52.421052631578945,38232.2
Western Europe,1995,733989.6,8182.25,1732.9,13696.95,19326.45,88424.5,52.5,39179.85
Western Europe,1996,747276.3,8236,1732.65,13770.25,19378.35,89783.55,53.2,39983.95
Western Europe,1997,769829.6,8325.4,1733.85,13893.85,19426.65,92189.45,54.6,41447.9
Western Europe,1998,793803.9,8474.45,1734.8,14146.7,19471.2,93793.3,55.55,42962.55
Western Europe,1999,817559.85,8637.7,1733.3,14379.05,19524.9,95590,56.6,44516.2
Western Europe,2000,848852.2,8824.6,1730.2,14558.9,19590.8,98159.3,58.2,46402.3
Western Europe,2001,867624.6,8931.65,1716.75,14665.35,19665.4,98566.25,58.8,47165.95
Western Europe,2002,877084.25,8995,1707.05,14656.9,19768.2,99576.8,59.8,47709.95
Western Europe,2003,886223.85,9030.8,1698.85,14676.2,19878.95,100662,60.7,48087.7
Western Europe,2004,906969.7,9100.45,1696.2,14826.6,19990.05,103133.9,62.25,49368.25
Western Europe,2005,924111,9191.35,1694.45,14944.8,20112.15,104308.1,63.1,50334.55
Western Europe,2006,953136.9,9342.4,1690.6,15186.05,20218.9,105773.75,64.15,51795.5
Western Europe,2007,979925.85,9507.05,1690.4,15474.75,20345.4,107282.6,65.05,53442.3
Western Europe,2008,983001.15,9593.8,1687.85,15581.55,20469.5,106027.25,64.4,53108.15
Western Europe,2009,940926.1,9435.45,1664.75,15104.05,20559.7,103672.1,63.75,50543.95
Western Europe,2010,961458.95,9406.75,1657.45,15087.5,20639.65,106189.05,65.55,51268.45
Western Europe,2011,976308.95,9436.6,1656.95,15133.5,20728.4,106610.3,65.8,51483.5
Western Europe,2012,971341.75,9430.9,1647.55,15007.6,20808.1,106038.75,65.75,50966.05
Western Europe,2013,973285.95,9417.95,1641.05,14919.05,20879.85,106465.85,66.4,51019
Western Europe,2014,989469.1,9515.9,1636.1,15073.85,20958,107381.1,67.15,51789.95
Western Europe,2015,1007854.4,9617.1,1635.8,15235.2,21051.25,108834.5,67.95,52820.2
Western Europe,2016,1026605.25,9752.75,1644,15472.05,21150.3,109372.65,68.05,53697.4
Western Europe,2017,1051132.8,9897.55,1633.3,15641.65,21224.35,110301.2,69.1,54846.3
Western Europe,2018,1068961.45,10043.3,1633.95,15876.4,21298.55,110621.4,69.35,55751.95
Western Europe,2019,1082587.1,10161.1,1630.9,16027.6,21376.25,110979.6,69.75,56369.25
Western Europe,2020,1004998.45,10020.65,1539.7,14761.3,21428.95,105713.7,69.95,52996.85
Western Europe,2021,1048908.8,9995,1596.4,15430.45,21470,109991.6,70.3,54964.9
